OrderID,Date,Customer,Region,Product,Category,Quantity,UnitPrice,Discount,Total_Sales
654,5/7/2023 0:00,Customer_102,North,Notebook,Office Supplies,10.0,1157.98,0.15,9842.83
655,8/31/2023 0:00,Customer_160,West,Desk,Furniture,14.0,1000.68,0.05,13309.043999999998
656,9/24/2023 0:00,Customer_130,North,Chair,Furniture,18.0,1093.71,0.0,19686.78
657,12/8/2023 0:00,Customer_58,South,Cabinet,Furniture,4.0,543.84,0.0,2175.36
658,10/27/2023 0:00,Customer_203,North,Monitor,Electronics,8.0,27.53,0.1,198.216
660,6/23/2023 0:00,Customer_31,North,Tablet,Electronics,3.0,752.38,0.0,2257.14
661,3/6/2023 0:00,Customer_120,West,Chair,Furniture,20.0,806.85,0.0,16137.0
662,12/19/2023 0:00,Customer_184,West,Cabinet,Furniture,12.0,1101.12,0.0,13213.439999999999
663,12/28/2023 0:00,Customer_287,West,Notebook,Office Supplies,6.0,1348.5,0.15,6877.349999999999
664,6/28/2023 0:00,Customer_240,East,Table,Furniture,4.0,852.22,0.0,3408.88
667,12/4/2023 0:00,Customer_98,West,Printer Paper,Office Supplies,17.0,361.99,0.0,6153.83
668,6/15/2023 0:00,Customer_165,West,Stapler,Office Supplies,15.0,235.43,0.1,3178.3050000000003
669,3/8/2023 0:00,Customer_17,South,Laptop,Electronics,14.0,990.04,0.0,13860.56
670,10/20/2023 0:00,Customer_251,West,Laptop,Electronics,13.0,291.47,0.0,3789.1100000000006
673,2/6/2023 0:00,Customer_40,East,Pen,Office Supplies,17.0,402.39,0.0,6840.63
674,7/17/2023 0:00,Customer_99,South,Laptop,Electronics,8.923469387755102,1089.13,0.0,9718.818214285715
675,10/13/2023 0:00,Customer_55,West,Notebook,Office Supplies,16.0,939.86,0.05,14285.872
676,2/23/2023 0:00,Customer_93,South,Printer Paper,Office Supplies,19.0,690.79,0.15,11156.258499999998
677,10/1/2023 0:00,Customer_181,West,Stapler,Office Supplies,14.0,509.58,0.05,6777.414
678,6/15/2023 0:00,Customer_289,South,Cabinet,Furniture,9.0,621.45,0.15,4754.0925
679,7/4/2023 0:00,Customer_230,West,Notebook,Office Supplies,10.0,1149.73,0.1,10347.57
681,1/12/2023 0:00,Customer_284,East,Phone,Electronics,5.0,326.16,0.1,1467.7200000000003
682,3/21/2023 0:00,Customer_136,South,Notebook,Office Supplies,1.0,61.42,0.1,55.278000000000006
683,2/17/2023 0:00,Customer_292,West,Chair,Furniture,5.0,388.08,0.1,1746.36
684,9/7/2023 0:00,Customer_154,North,Laptop,Electronics,8.0,1190.39,0.05,9046.964
686,11/21/2023 0:00,Customer_28,West,Tablet,Electronics,18.0,1274.97,0.0,22949.46
687,6/17/2023 0:00,Customer_79,South,Desk,Furniture,8.0,812.19,0.05,6172.644
688,9/16/2023 0:00,Customer_114,North,Monitor,Electronics,12.0,1130.5,0.0,13566.0
689,2/12/2023 0:00,Customer_293,West,Cabinet,Furniture,10.0,226.28,0.1,2036.5200000000002
690,7/24/2023 0:00,Customer_67,West,Pen,Office Supplies,8.923469387755102,601.79,0.0,5370.054642857142
691,11/30/2023 0:00,Customer_288,South,Monitor,Electronics,15.0,301.17,0.15,3839.9175
692,6/15/2023 0:00,Customer_58,North,Notebook,Office Supplies,8.923469387755102,112.11,0.15,850.3486301020408
693,6/14/2023 0:00,Customer_13,East,Stapler,Office Supplies,11.0,551.08,0.05,5758.786
694,11/16/2023 0:00,Customer_226,South,Chair,Furniture,9.0,926.25,0.15,7085.8125
695,2/13/2023 0:00,Customer_28,North,Tablet,Electronics,4.0,1029.61,0.05,3912.5179999999996
696,6/6/2023 0:00,Customer_242,West,Tablet,Electronics,7.0,25.53,0.0,178.71
697,4/15/2023 0:00,Customer_281,East,Phone,Electronics,4.0,1111.32,0.05,4223.016
698,7/12/2023 0:00,Customer_131,North,Chair,Furniture,20.0,1049.64,0.0,20992.800000000003
699,5/19/2023 0:00,Customer_239,North,Laptop,Electronics,7.0,305.04,0.0,2135.28
701,9/18/2023 0:00,Customer_162,North,Phone,Electronics,18.0,582.85,0.15,8917.605000000001
702,10/15/2023 0:00,Customer_21,North,Desk,Furniture,3.0,302.32,0.15,770.916
703,1/10/2023 0:00,Customer_181,East,Phone,Electronics,8.0,737.45,0.05,5604.62
704,5/22/2023 0:00,Customer_132,North,Cabinet,Furniture,5.0,1494.01,0.0,7470.05
705,3/19/2023 0:00,Customer_202,East,Desk,Furniture,15.0,1423.93,0.05,20291.0025
707,6/18/2023 0:00,Customer_278,West,Tablet,Electronics,8.923469387755102,1455.95,0.0,12992.12525510204
708,12/17/2023 0:00,Customer_71,South,Tablet,Electronics,8.923469387755102,212.17,0.0,1893.2924999999998
709,12/2/2023 0:00,Customer_163,South,Chair,Furniture,8.923469387755102,1493.55,0.05,12661.26531887755
710,1/16/2023 0:00,Customer_212,East,Laptop,Electronics,3.0,479.81,0.05,1367.4585
711,3/19/2023 0:00,Customer_55,South,Cabinet,Furniture,12.0,1119.69,0.1,12092.652
713,7/3/2023 0:00,Customer_245,North,Notebook,Office Supplies,17.0,777.87,0.0,13223.79
714,7/18/2023 0:00,Customer_243,West,Monitor,Electronics,20.0,976.1,0.05,18545.899999999998
715,1/8/2023 0:00,Customer_212,East,Tablet,Electronics,4.0,343.28,0.15,1167.1519999999998
716,11/12/2023 0:00,Customer_167,West,Tablet,Electronics,4.0,103.87,0.15,353.158
717,11/8/2023 0:00,Customer_161,West,Chair,Furniture,11.0,610.28,0.0,6713.08
718,1/22/2023 0:00,Customer_266,South,Desk,Furniture,14.0,168.43,0.15,2004.317
720,8/25/2023 0:00,Customer_217,South,Table,Furniture,10.0,1327.17,0.1,11944.53
721,8/26/2023 0:00,Customer_47,West,Desk,Furniture,20.0,777.87,0.05,14779.529999999999
722,3/11/2023 0:00,Customer_212,West,Pen,Office Supplies,3.0,1169.2,0.0,3507.6000000000004
724,3/5/2023 0:00,Customer_59,North,Phone,Electronics,8.0,1039.12,0.05,7897.311999999999
725,12/29/2023 0:00,Customer_262,West,Stapler,Office Supplies,18.0,547.6,0.0,9856.800000000001
726,3/29/2023 0:00,Customer_290,East,Notebook,Office Supplies,10.0,827.77,0.0,8277.7
727,12/31/2023 0:00,Customer_215,North,Notebook,Office Supplies,3.0,1303.88,0.05,3716.058
728,3/2/2023 0:00,Customer_104,South,Cabinet,Furniture,12.0,436.73,0.05,4978.722
730,7/29/2023 0:00,Customer_41,West,Tablet,Electronics,16.0,990.91,0.15,13476.375999999998
731,11/14/2023 0:00,Customer_26,South,Pen,Office Supplies,5.0,1323.84,0.1,5957.28
733,2/25/2023 0:00,Customer_92,West,Printer Paper,Office Supplies,8.0,1380.98,0.0,11047.84
734,10/21/2023 0:00,Customer_234,South,Phone,Electronics,17.0,993.08,0.0,16882.36
736,3/10/2023 0:00,Customer_141,North,Monitor,Electronics,15.0,102.06,0.15,1301.265
737,11/10/2023 0:00,Customer_56,North,Table,Furniture,14.0,318.72,0.05,4238.976
738,12/28/2023 0:00,Customer_219,East,Pen,Office Supplies,13.0,1087.49,0.0,14137.37
739,7/1/2023 0:00,Customer_289,South,Printer Paper,Office Supplies,6.0,790.46,0.0,4742.76
740,4/30/2023 0:00,Customer_100,East,Table,Furniture,13.0,1212.93,0.0,15768.09
742,1/6/2023 0:00,Customer_145,South,Phone,Electronics,9.0,842.82,0.05,7206.111
743,6/15/2023 0:00,Customer_59,North,Desk,Furniture,7.0,453.92,0.0,3177.44
744,11/12/2023 0:00,Customer_90,North,Printer Paper,Office Supplies,8.923469387755102,597.09,0.0,5328.114336734694
745,8/31/2023 0:00,Customer_70,North,Phone,Electronics,8.0,1383.81,0.15,9409.908
746,6/21/2023 0:00,Customer_212,West,Chair,Furniture,18.0,693.62,0.0,12485.16
747,10/12/2023 0:00,Customer_107,North,Pen,Office Supplies,14.0,452.52,0.1,5701.7519999999995
748,5/24/2023 0:00,Customer_174,North,Printer Paper,Office Supplies,9.0,103.99,0.05,889.1144999999999
749,11/1/2023 0:00,Customer_158,North,Chair,Furniture,16.0,910.51,0.05,13839.751999999999
750,2/14/2023 0:00,Customer_122,West,Printer Paper,Office Supplies,20.0,52.28,0.15,888.7599999999999
751,3/31/2023 0:00,Customer_192,North,Table,Furniture,7.0,328.13,0.1,2067.219
753,3/15/2023 0:00,Customer_265,North,Table,Furniture,14.0,468.99,0.1,5909.274
754,7/18/2023 0:00,Customer_3,North,Notebook,Office Supplies,4.0,1088.23,0.15,3699.982
755,6/20/2023 0:00,Customer_24,West,Desk,Furniture,19.0,1272.95,0.0,24186.05
757,8/14/2023 0:00,Customer_140,North,Tablet,Electronics,7.0,418.59,0.1,2637.1169999999997
758,10/14/2023 0:00,Customer_106,North,Tablet,Electronics,6.0,176.12,0.0,1056.72
759,12/27/2023 0:00,Customer_294,East,Printer Paper,Office Supplies,15.0,481.13,0.05,6856.102499999999
761,2/24/2023 0:00,Customer_28,West,Laptop,Electronics,13.0,1355.42,0.0,17620.46
762,10/31/2023 0:00,Customer_183,West,Monitor,Electronics,10.0,272.58,0.0,2725.7999999999997
763,2/10/2023 0:00,Customer_291,West,Cabinet,Furniture,8.923469387755102,1070.78,0.0,9555.072551020408
764,6/8/2023 0:00,Customer_241,West,Laptop,Electronics,20.0,705.07,0.15,11986.19
765,5/13/2023 0:00,Customer_201,East,Tablet,Electronics,2.0,1292.34,0.0,2584.68
766,2/3/2023 0:00,Customer_58,West,Phone,Electronics,8.0,682.66,0.0,5461.28
767,6/28/2023 0:00,Customer_261,South,Table,Furniture,12.0,1269.42,0.1,13709.736
768,10/12/2023 0:00,Customer_155,North,Monitor,Electronics,20.0,1196.15,0.1,21530.7
769,11/14/2023 0:00,Customer_281,South,Stapler,Office Supplies,10.0,887.85,0.05,8434.574999999999
770,12/22/2023 0:00,Customer_223,West,Monitor,Electronics,10.0,103.76,0.05,985.72
771,12/6/2023 0:00,Customer_294,North,Printer Paper,Office Supplies,15.0,1042.73,0.05,14858.9025
772,10/12/2023 0:00,Customer_228,North,Desk,Furniture,16.0,896.13,0.1,12904.272
773,12/17/2023 0:00,Customer_168,West,Phone,Electronics,10.0,109.06,0.0,1090.6
775,11/12/2023 0:00,Customer_101,West,Notebook,Office Supplies,12.0,799.23,0.15,8152.146
776,8/11/2023 0:00,Customer_46,East,Phone,Electronics,7.0,857.56,0.1,5402.628000000001
777,3/7/2023 0:00,Customer_32,East,Pen,Office Supplies,17.0,1479.7,0.15,21381.665
779,12/31/2023 0:00,Customer_208,West,Monitor,Electronics,20.0,887.29,0.1,15971.22
780,9/1/2023 0:00,Customer_97,South,Table,Furniture,15.0,320.77,0.05,4570.972499999999
781,5/28/2023 0:00,Customer_69,South,Stapler,Office Supplies,9.0,1260.74,0.05,10779.327
782,12/3/2023 0:00,Customer_70,West,Laptop,Electronics,18.0,28.48,0.15,435.74399999999997
783,12/23/2023 0:00,Customer_93,West,Tablet,Electronics,18.0,1209.88,0.15,18511.164000000004
784,7/1/2023 0:00,Customer_96,South,Table,Furniture,15.0,1231.01,0.15,15695.3775
785,12/31/2023 0:00,Customer_211,East,Desk,Furniture,16.0,749.74,0.05,11396.047999999999
787,5/24/2023 0:00,Customer_265,West,Stapler,Office Supplies,20.0,124.69,0.0,2493.8
788,12/17/2023 0:00,Customer_28,East,Laptop,Electronics,5.0,711.32,0.0,3556.6000000000004
789,10/21/2023 0:00,Customer_216,East,Desk,Furniture,13.0,683.78,0.15,7555.768999999999
790,6/5/2023 0:00,Customer_32,East,Cabinet,Furniture,7.0,255.42,0.0,1787.9399999999998
791,12/3/2023 0:00,Customer_14,East,Stapler,Office Supplies,16.0,257.77,0.0,4124.32
793,2/27/2023 0:00,Customer_78,South,Printer Paper,Office Supplies,6.0,1287.5,0.0,7725.0
794,12/25/2023 0:00,Customer_249,South,Stapler,Office Supplies,9.0,1212.72,0.1,9823.032
795,11/1/2023 0:00,Customer_254,South,Laptop,Electronics,8.0,1476.19,0.05,11219.044
796,4/18/2023 0:00,Customer_28,East,Table,Furniture,5.0,992.7,0.05,4715.325
797,7/24/2023 0:00,Customer_155,West,Printer Paper,Office Supplies,1.0,83.52,0.15,70.99199999999999
798,8/31/2023 0:00,Customer_75,East,Chair,Furniture,10.0,1026.85,0.15,8728.225
800,8/10/2023 0:00,Customer_172,East,Pen,Office Supplies,1.0,1376.98,0.1,1239.2820000000002
801,7/20/2023 0:00,Customer_124,West,Cabinet,Furniture,1.0,386.74,0.0,386.74
802,6/10/2023 0:00,Customer_5,North,Notebook,Office Supplies,14.0,509.42,0.05,6775.286
803,12/17/2023 0:00,Customer_180,West,Laptop,Electronics,11.0,151.06,0.0,1661.66
804,11/14/2023 0:00,Customer_30,North,Phone,Electronics,6.0,293.65,0.0,1761.8999999999999
805,2/14/2023 0:00,Customer_193,South,Notebook,Office Supplies,17.0,958.93,0.0,16301.81
806,5/31/2023 0:00,Customer_39,West,Notebook,Office Supplies,1.0,1045.0,0.1,940.5
807,5/12/2023 0:00,Customer_38,South,Stapler,Office Supplies,6.0,1155.19,0.1,6238.026000000001
808,5/13/2023 0:00,Customer_92,East,Desk,Furniture,10.0,585.94,0.0,5859.400000000001
809,11/9/2023 0:00,Customer_92,West,Desk,Furniture,13.0,1469.24,0.05,18145.113999999998
810,4/22/2023 0:00,Customer_227,North,Stapler,Office Supplies,1.0,220.09,0.15,187.0765
811,10/20/2023 0:00,Customer_229,East,Printer Paper,Office Supplies,1.0,57.12,0.0,57.12
812,1/20/2023 0:00,Customer_137,West,Monitor,Electronics,2.0,981.03,0.0,1962.06
813,12/29/2023 0:00,Customer_245,West,Phone,Electronics,10.0,864.09,0.0,8640.9
815,1/29/2023 0:00,Customer_188,North,Printer Paper,Office Supplies,8.0,1024.34,0.15,6965.511999999999
817,12/23/2023 0:00,Customer_55,West,Pen,Office Supplies,10.0,992.8,0.1,8935.2
818,4/8/2023 0:00,Customer_19,South,Printer Paper,Office Supplies,13.0,131.87,0.15,1457.1634999999999
819,2/2/2023 0:00,Customer_256,East,Laptop,Electronics,16.0,361.54,0.15,4916.944
821,12/14/2023 0:00,Customer_297,South,Tablet,Electronics,18.0,1002.64,0.15,15340.392
823,1/8/2023 0:00,Customer_26,South,Pen,Office Supplies,5.0,1053.44,0.05,5003.84
824,2/2/2023 0:00,Customer_59,North,Desk,Furniture,12.0,777.87,0.0,9334.44
826,1/24/2023 0:00,Customer_172,South,Tablet,Electronics,8.0,1255.46,0.05,9541.496
827,3/28/2023 0:00,Customer_284,East,Laptop,Electronics,6.0,216.15,0.15,1102.365
828,3/10/2023 0:00,Customer_193,North,Monitor,Electronics,5.0,1388.88,0.0,6944.400000000001
829,4/2/2023 0:00,Customer_146,North,Laptop,Electronics,13.0,125.68,0.0,1633.8400000000001
830,11/24/2023 0:00,Customer_268,East,Table,Furniture,20.0,194.7,0.05,3699.2999999999997
831,12/21/2023 0:00,Customer_93,North,Table,Furniture,5.0,1407.44,0.0,7037.200000000001
832,6/28/2023 0:00,Customer_3,West,Stapler,Office Supplies,17.0,1425.7,0.1,21813.210000000003
833,2/18/2023 0:00,Customer_277,East,Notebook,Office Supplies,8.923469387755102,180.67,0.0,1612.203214285714
834,5/22/2023 0:00,Customer_100,North,Notebook,Office Supplies,12.0,1156.65,0.05,13185.810000000001
835,9/12/2023 0:00,Customer_82,South,Tablet,Electronics,19.0,1266.45,0.15,20453.1675
838,8/16/2023 0:00,Customer_215,East,Monitor,Electronics,14.0,178.52,0.05,2374.3160000000003
839,4/27/2023 0:00,Customer_122,North,Phone,Electronics,5.0,1169.57,0.1,5263.065
840,2/7/2023 0:00,Customer_300,West,Stapler,Office Supplies,4.0,566.42,0.05,2152.3959999999997
841,8/21/2023 0:00,Customer_199,South,Desk,Furniture,11.0,221.69,0.0,2438.59
842,5/19/2023 0:00,Customer_172,South,Chair,Furniture,12.0,1081.13,0.1,11676.204000000002
843,3/11/2023 0:00,Customer_239,North,Laptop,Electronics,20.0,855.16,0.1,15392.880000000001
844,6/1/2023 0:00,Customer_88,South,Table,Furniture,3.0,1141.71,0.05,3253.8735
847,1/3/2023 0:00,Customer_23,West,Notebook,Office Supplies,16.0,1419.65,0.0,22714.4
848,7/21/2023 0:00,Customer_51,West,Monitor,Electronics,14.0,55.26,0.0,773.64
849,12/21/2023 0:00,Customer_112,West,Table,Furniture,5.0,129.22,0.0,646.1
850,1/9/2023 0:00,Customer_157,West,Phone,Electronics,7.0,362.4,0.0,2536.7999999999997
851,8/21/2023 0:00,Customer_71,West,Monitor,Electronics,16.0,1122.19,0.0,17955.04
852,11/17/2023 0:00,Customer_1,West,Stapler,Office Supplies,3.0,1185.84,0.1,3201.7679999999996
853,9/29/2023 0:00,Customer_152,North,Pen,Office Supplies,10.0,1340.68,0.1,12066.12
854,10/22/2023 0:00,Customer_42,South,Cabinet,Furniture,20.0,1419.41,0.0,28388.2
856,3/31/2023 0:00,Customer_288,North,Table,Furniture,17.0,66.11,0.1,1011.483
857,10/4/2023 0:00,Customer_245,North,Notebook,Office Supplies,2.0,1471.97,0.05,2796.743
858,9/15/2023 0:00,Customer_142,West,Notebook,Office Supplies,5.0,484.09,0.1,2178.4049999999997
859,9/14/2023 0:00,Customer_241,North,Laptop,Electronics,9.0,521.11,0.15,3986.4914999999996
860,4/7/2023 0:00,Customer_45,West,Printer Paper,Office Supplies,12.0,933.32,0.0,11199.84
861,2/25/2023 0:00,Customer_142,South,Monitor,Electronics,3.0,436.12,0.0,1308.3600000000001
862,9/24/2023 0:00,Customer_151,North,Tablet,Electronics,13.0,229.99,0.05,2840.3765
863,11/27/2023 0:00,Customer_150,North,Chair,Furniture,13.0,523.32,0.15,5782.686000000001
865,9/6/2023 0:00,Customer_235,West,Printer Paper,Office Supplies,18.0,970.85,0.1,15727.77
866,4/27/2023 0:00,Customer_191,West,Chair,Furniture,7.0,261.75,0.1,1649.025
867,3/27/2023 0:00,Customer_275,South,Desk,Furniture,2.0,532.92,0.15,905.9639999999999
868,3/24/2023 0:00,Customer_60,South,Chair,Furniture,3.0,1259.8,0.05,3590.4299999999994
869,7/9/2023 0:00,Customer_106,South,Phone,Electronics,16.0,194.08,0.1,2794.7520000000004
870,3/17/2023 0:00,Customer_230,East,Pen,Office Supplies,19.0,478.83,0.1,8187.993
871,7/27/2023 0:00,Customer_75,West,Notebook,Office Supplies,15.0,455.83,0.0,6837.45
872,9/17/2023 0:00,Customer_152,East,Cabinet,Furniture,2.0,11.42,0.0,22.84
873,8/15/2023 0:00,Customer_58,East,Cabinet,Furniture,16.0,1002.0,0.0,16032.0
875,1/29/2023 0:00,Customer_299,South,Chair,Furniture,12.0,539.3,0.1,5824.44
876,10/3/2023 0:00,Customer_45,West,Notebook,Office Supplies,6.0,297.59,0.0,1785.54
877,11/6/2023 0:00,Customer_185,North,Stapler,Office Supplies,4.0,738.25,0.0,2953.0
878,7/17/2023 0:00,Customer_7,East,Chair,Furniture,20.0,1281.44,0.1,23065.920000000002
879,10/15/2023 0:00,Customer_111,North,Cabinet,Furniture,9.0,465.59,0.15,3561.7634999999996
880,3/25/2023 0:00,Customer_213,West,Stapler,Office Supplies,11.0,777.87,0.1,7700.913
881,9/26/2023 0:00,Customer_34,East,Laptop,Electronics,2.0,315.64,0.15,536.588
883,5/29/2023 0:00,Customer_22,West,Chair,Furniture,4.0,283.08,0.15,962.4719999999999
884,4/25/2023 0:00,Customer_2,North,Cabinet,Furniture,13.0,841.13,0.15,9294.4865
885,3/5/2023 0:00,Customer_214,East,Phone,Electronics,7.0,1434.26,0.15,8533.847
886,3/3/2023 0:00,Customer_253,East,Monitor,Electronics,20.0,968.95,0.0,19379.0
887,5/13/2023 0:00,Customer_62,West,Phone,Electronics,16.0,723.33,0.15,9837.288
888,3/16/2023 0:00,Customer_237,East,Desk,Furniture,6.0,248.46,0.0,1490.76
889,7/4/2023 0:00,Customer_183,West,Notebook,Office Supplies,9.0,249.15,0.1,2018.115
890,9/21/2023 0:00,Customer_94,South,Phone,Electronics,8.923469387755102,796.77,0.0,7109.952704081632
891,12/17/2023 0:00,Customer_139,East,Tablet,Electronics,15.0,487.3,0.1,6578.55
892,3/15/2023 0:00,Customer_71,North,Printer Paper,Office Supplies,1.0,803.96,0.1,723.5640000000001
893,6/24/2023 0:00,Customer_53,South,Printer Paper,Office Supplies,9.0,1169.32,0.15,8945.297999999999
894,10/14/2023 0:00,Customer_214,North,Tablet,Electronics,14.0,335.56,0.05,4462.948
895,9/3/2023 0:00,Customer_160,East,Desk,Furniture,1.0,1229.17,0.0,1229.17
896,9/25/2023 0:00,Customer_89,East,Printer Paper,Office Supplies,2.0,1226.47,0.0,2452.94
898,2/10/2023 0:00,Customer_58,West,Notebook,Office Supplies,7.0,192.39,0.05,1279.3935
899,4/11/2023 0:00,Customer_17,North,Laptop,Electronics,13.0,1137.21,0.0,14783.73
900,1/23/2023 0:00,Customer_155,North,Pen,Office Supplies,13.0,182.79,0.1,2138.643
901,4/16/2023 0:00,Customer_95,South,Pen,Office Supplies,1.0,1174.64,0.0,1174.64
903,10/24/2023 0:00,Customer_271,North,Tablet,Electronics,14.0,857.5,0.0,12005.0
904,1/3/2023 0:00,Customer_110,North,Tablet,Electronics,7.0,261.8,0.0,1832.6000000000001
905,8/14/2023 0:00,Customer_93,North,Stapler,Office Supplies,9.0,1048.71,0.05,8966.4705
906,7/28/2023 0:00,Customer_161,North,Table,Furniture,11.0,325.34,0.05,3399.8029999999994
907,7/4/2023 0:00,Customer_286,East,Monitor,Electronics,1.0,781.99,0.15,664.6915
909,4/26/2023 0:00,Customer_149,West,Printer Paper,Office Supplies,19.0,1464.39,0.15,23649.898500000003
911,9/25/2023 0:00,Customer_62,North,Monitor,Electronics,19.0,162.23,0.15,2620.0144999999998
912,3/28/2023 0:00,Customer_187,North,Monitor,Electronics,10.0,1044.08,0.0,10440.8
913,3/4/2023 0:00,Customer_218,South,Phone,Electronics,4.0,894.47,0.15,3041.198
914,10/31/2023 0:00,Customer_205,East,Stapler,Office Supplies,6.0,1148.4,0.0,6890.400000000001
915,9/6/2023 0:00,Customer_76,East,Table,Furniture,19.0,906.73,0.15,14643.689499999999
916,4/29/2023 0:00,Customer_16,South,Desk,Furniture,1.0,379.78,0.15,322.813
918,12/5/2023 0:00,Customer_239,West,Phone,Electronics,17.0,936.73,0.0,15924.41
919,5/14/2023 0:00,Customer_277,East,Phone,Electronics,19.0,749.36,0.0,14237.84
921,10/13/2023 0:00,Customer_85,East,Table,Furniture,12.0,58.79,0.05,670.206
922,9/7/2023 0:00,Customer_292,North,Table,Furniture,2.0,472.13,0.15,802.621
923,10/20/2023 0:00,Customer_244,West,Stapler,Office Supplies,19.0,832.91,0.0,15825.289999999999
924,9/11/2023 0:00,Customer_181,West,Notebook,Office Supplies,14.0,88.33,0.1,1112.9579999999999
926,8/8/2023 0:00,Customer_183,East,Pen,Office Supplies,18.0,515.18,0.0,9273.24
928,1/11/2023 0:00,Customer_20,East,Pen,Office Supplies,7.0,176.13,0.05,1171.2644999999998
929,5/17/2023 0:00,Customer_241,North,Table,Furniture,16.0,774.57,0.15,10534.152
930,6/15/2023 0:00,Customer_251,North,Pen,Office Supplies,8.0,569.72,0.15,3874.096
931,3/27/2023 0:00,Customer_187,East,Tablet,Electronics,8.0,747.61,0.1,5382.792
932,10/2/2023 0:00,Customer_148,South,Chair,Furniture,13.0,954.99,0.0,12414.87
933,4/26/2023 0:00,Customer_297,North,Desk,Furniture,7.0,1494.36,0.15,8891.442
934,9/1/2023 0:00,Customer_108,West,Phone,Electronics,6.0,105.57,0.0,633.42
935,6/3/2023 0:00,Customer_277,West,Desk,Furniture,18.0,1236.49,0.0,22256.82
936,9/21/2023 0:00,Customer_281,West,Chair,Furniture,11.0,606.44,0.0,6670.84
937,10/23/2023 0:00,Customer_110,West,Laptop,Electronics,18.0,1056.48,0.05,18065.807999999997
938,11/11/2023 0:00,Customer_290,West,Stapler,Office Supplies,6.0,1406.06,0.0,8436.36
939,3/17/2023 0:00,Customer_78,South,Pen,Office Supplies,14.0,304.97,0.15,3629.143
940,11/21/2023 0:00,Customer_212,South,Printer Paper,Office Supplies,11.0,618.34,0.0,6801.740000000001
941,5/1/2023 0:00,Customer_123,West,Cabinet,Furniture,18.0,245.07,0.0,4411.26
942,8/26/2023 0:00,Customer_287,West,Tablet,Electronics,4.0,46.42,0.1,167.11200000000002
943,3/23/2023 0:00,Customer_70,East,Table,Furniture,18.0,1358.96,0.05,23238.215999999997
944,11/26/2023 0:00,Customer_249,North,Phone,Electronics,6.0,989.71,0.05,5641.347
946,5/1/2023 0:00,Customer_293,North,Pen,Office Supplies,10.0,1415.03,0.05,13442.784999999998
947,9/26/2023 0:00,Customer_255,East,Pen,Office Supplies,14.0,998.0,0.0,13972.0
948,6/18/2023 0:00,Customer_121,West,Tablet,Electronics,17.0,187.8,0.1,2873.3400000000006
949,5/21/2023 0:00,Customer_210,West,Chair,Furniture,2.0,164.69,0.05,312.911
950,6/12/2023 0:00,Customer_244,West,Desk,Furniture,13.0,802.54,0.0,10433.02
951,7/5/2023 0:00,Customer_189,West,Notebook,Office Supplies,6.0,1319.75,0.05,7522.575
952,1/18/2023 0:00,Customer_123,North,Desk,Furniture,18.0,1450.37,0.0,26106.659999999996
953,12/17/2023 0:00,Customer_274,North,Table,Furniture,7.0,960.23,0.1,6049.4490000000005
954,5/11/2023 0:00,Customer_47,East,Monitor,Electronics,10.0,16.76,0.15,142.46
955,8/13/2023 0:00,Customer_209,East,Phone,Electronics,4.0,1289.83,0.05,4901.353999999999
957,9/17/2023 0:00,Customer_181,North,Stapler,Office Supplies,1.0,1237.48,0.1,1113.732
958,11/25/2023 0:00,Customer_228,South,Cabinet,Furniture,12.0,1044.34,0.0,12532.079999999998
960,11/1/2023 0:00,Customer_164,West,Tablet,Electronics,14.0,1071.78,0.05,14254.673999999999
961,6/17/2023 0:00,Customer_102,East,Table,Furniture,2.0,394.72,0.0,789.44
962,10/20/2023 0:00,Customer_11,South,Monitor,Electronics,9.0,276.92,0.15,2118.438
964,7/8/2023 0:00,Customer_291,South,Table,Furniture,17.0,393.94,0.0,6696.98
965,12/11/2023 0:00,Customer_61,West,Laptop,Electronics,20.0,791.13,0.15,13449.21
966,5/28/2023 0:00,Customer_196,West,Tablet,Electronics,4.0,1419.35,0.1,5109.66
967,12/13/2023 0:00,Customer_215,South,Monitor,Electronics,4.0,902.12,0.1,3247.632
968,5/1/2023 0:00,Customer_128,West,Monitor,Electronics,2.0,48.02,0.1,86.436
970,5/12/2023 0:00,Customer_49,North,Stapler,Office Supplies,20.0,637.82,0.0,12756.400000000001
972,7/22/2023 0:00,Customer_68,East,Phone,Electronics,14.0,931.39,0.1,11735.514
973,9/15/2023 0:00,Customer_174,West,Pen,Office Supplies,16.0,273.16,0.05,4152.032
976,9/22/2023 0:00,Customer_224,East,Cabinet,Furniture,17.0,1245.24,0.1,19052.172000000002
977,10/12/2023 0:00,Customer_28,West,Phone,Electronics,13.0,1146.69,0.05,14161.621500000001
979,1/21/2023 0:00,Customer_183,West,Stapler,Office Supplies,11.0,178.46,0.15,1668.601
980,3/5/2023 0:00,Customer_48,East,Stapler,Office Supplies,12.0,742.02,0.05,8459.028
981,5/20/2023 0:00,Customer_299,South,Phone,Electronics,3.0,1253.26,0.0,3759.7799999999997
982,9/13/2023 0:00,Customer_169,North,Tablet,Electronics,11.0,1381.02,0.05,14431.658999999998
983,7/21/2023 0:00,Customer_55,East,Phone,Electronics,19.0,1472.1,0.0,27969.899999999998
985,6/16/2023 0:00,Customer_109,South,Desk,Furniture,18.0,935.44,0.15,14312.232000000002
986,10/8/2023 0:00,Customer_48,West,Phone,Electronics,8.0,1198.23,0.0,9585.84
